pool_rank,benchmark,task_id,task_column,candidate_reason,mix_selection_score,final_priority_score,difficulty_tier,difficulty_signal,representative_signal,unique_unpredictable_signal,discrimination_signal,observed_count,imputed_mean,observed_mean,observed_std,strength_correlation,useful_representativeness_score,task_unpredictability_score,representative_rank_within_benchmark,unique_rank_within_benchmark,composite_rank_within_benchmark,base_representative_task,difficult_task,frontier_task_with_signal,unique_unpredictable_task,high_composite_task
2058,mmmlu,mmmlu-yo-ng-00141,mmmlu/mmmlu-yo-ng-00141,difficult;unique_unpredictable,0.4890340909090909,0.569034090909091,hard,0.9125,0.022727272727272728,0.9318181818181818,0.13333333333333333,16,0.0875,0.0875,0.1727534370135656,0.1307783935679786,0.06404759639799137,0.16810895844737284,130.0,10.0,77.0,False,True,False,True,False
2059,mmmlu,mmmlu-sw-ke-00131,mmmlu/mmmlu-sw-ke-00131,difficult;unique_unpredictable,0.48748106060606067,0.5674810606060607,hard,0.8875000000000001,0.08333333333333333,0.8257575757575758,0.2,16,0.1124999999999999,0.1124999999999999,0.2642796813983247,0.1099115641623247,0.13344591673745126,0.07435251514453967,122.0,24.0,78.0,False,True,False,True,False
2060,mmmlu,mmmlu-ja-jp-00091,mmmlu/mmmlu-ja-jp-00091,difficult;unique_unpredictable,0.4842840909090909,0.5642840909090909,hard,0.8625,0.07575757575757576,0.8825757575757576,0.14333333333333334,16,0.1375,0.1375,0.2087911636061258,-0.0772897120505375,0.1320466811656954,0.11712099403007437,123.0,17.0,80.0,False,True,False,True,False
2061,mmmlu,mmmlu-bn-bd-00011,mmmlu/mmmlu-bn-bd-00011,difficult;unique_unpredictable,0.48376515151515154,0.5637651515151516,hard,0.925,0.030303030303030304,0.8636363636363636,0.17333333333333334,16,0.075,0.075,0.2436698586202241,0.0794720131582337,0.08167519170474903,0.09304672473884312,129.0,19.0,81.0,False,True,False,True,False
2062,mmmlu,mmmlu-it-it-00081,mmmlu/mmmlu-it-it-00081,difficult;unique_unpredictable,0.4791590909090909,0.559159090909091,hard,0.75,0.14393939393939395,0.8371212121212122,0.21333333333333335,16,0.25,0.25,0.3041381265149109,0.2122382205214396,0.21680858149735735,0.09054999829054133,114.0,22.0,86.0,False,True,False,True,False
2063,mmmlu,mmmlu-id-id-00071,mmmlu/mmmlu-id-id-00071,difficult;unique_unpredictable,0.47691666666666666,0.5569166666666667,hard,0.825,0.06818181818181818,0.8712121212121212,0.19333333333333333,16,0.175,0.175,0.2633913438213184,0.1715501377730507,0.12173361975385073,0.113827843720957,124.0,18.0,89.0,False,True,False,True,False
2064,mmmlu,mmmlu-zh-cn-00121,mmmlu/mmmlu-zh-cn-00121,difficult;unique_unpredictable,0.4758863636363636,0.5558863636363637,hard,0.8,0.09090909090909091,0.8522727272727273,0.20666666666666667,16,0.2,0.2,0.291547594742265,0.1771230210952795,0.14426697156925072,0.09251478702697025,121.0,21.0,91.0,False,True,False,True,False
2065,mmmlu,mmmlu-fr-fr-00051,mmmlu/mmmlu-fr-fr-00051,difficult;unique_unpredictable,0.46809090909090906,0.5480909090909091,hard,0.725,0.11363636363636363,0.8522727272727273,0.22666666666666666,16,0.275,0.275,0.3307189138830738,0.0585540767240048,0.177707185231903,0.09251478702697025,118.0,20.0,95.0,False,True,False,True,False
2066,mmmlu,mmmlu-zh-cn-00125,mmmlu/mmmlu-zh-cn-00125,unique_unpredictable,0.4828825757575757,0.5228825757575757,medium,0.5625,0.17424242424242425,0.9090909090909091,0.36,16,0.4375,0.4375,0.3950870157319777,0.0245072378770437,0.2795528198781764,0.13106170814392426,110.0,13.0,83.0,False,False,False,True,False
2067,mmmlu,mmmlu-ar-xy-00001,mmmlu/mmmlu-ar-xy-00001,difficult,0.4698977272727273,0.5098977272727273,hard,0.8875,0.06060606060606061,0.7992424242424242,0.18,16,0.1125,0.1125,0.2446298223847615,0.1187402145390329,0.11447866385082012,0.06856247797494008,125.0,27.0,93.0,False,True,False,False,False
2068,mmmlu,mmmlu-pt-br-00111,mmmlu/mmmlu-pt-br-00111,difficult,0.468530303030303,0.508530303030303,hard,0.825,0.09848484848484848,0.7992424242424242,0.18666666666666668,16,0.175,0.175,0.2537222891273055,0.1780876974990713,0.14674334108012477,0.06856247797494008,120.0,28.0,94.0,False,True,False,False,False
2069,mmmlu,mmmlu-de-de-00022,mmmlu/mmmlu-de-de-00022,unique_unpredictable,0.42967045454545455,0.46967045454545453,medium,0.3125,0.2196969696969697,0.8106060606060606,0.48,16,0.6875,0.6875,0.4060095442227929,-0.1987321868305953,0.3424673118467087,0.06897001663162872,104.0,26.0,110.0,False,False,False,True,False
2070,mmmlu,mmmlu-yo-ng-00144,mmmlu/mmmlu-yo-ng-00144,unique_unpredictable,0.42703787878787874,0.4670378787878787,medium,0.42500000000000004,0.21212121212121213,0.8181818181818182,0.28,16,0.575,0.575,0.3799671038392666,0.2548236383496649,0.3282784352445121,0.07226047380577294,105.0,25.0,112.0,False,False,False,True,False
2071,mmmlu,mmmlu-fr-fr-00055,mmmlu/mmmlu-fr-fr-00055,difficult;frontier_with_variance,0.263875,0.343875,frontier,0.9875,0.0,0.0,0.11333333333333333,16,0.0125,0.0125,0.0484122918275927,0.066666734109618,,,,,133.0,False,True,True,False,False
2072,mmmlu,mmmlu-it-it-00085,mmmlu/mmmlu-it-it-00085,difficult;frontier_with_variance,0.263875,0.343875,frontier,0.9875,0.0,0.0,0.11333333333333333,16,0.0125,0.0125,0.0484122918275927,-0.9999999999999653,,,,,134.0,False,True,True,False,False
2073,mmmlu,mmmlu-ja-jp-00090,mmmlu/mmmlu-ja-jp-00090,difficult;frontier_with_variance,0.263875,0.343875,frontier,0.9875,0.0,0.0,0.11333333333333333,16,0.0125,0.0125,0.0484122918275927,0.0666664559167817,,,,,135.0,False,True,True,False,False
2074,mmmlu,mmmlu-ar-xy-00000,mmmlu/mmmlu-ar-xy-00000,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,136.0,False,True,False,False,False
2075,mmmlu,mmmlu-bn-bd-00010,mmmlu/mmmlu-bn-bd-00010,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,137.0,False,True,False,False,False
2076,mmmlu,mmmlu-de-de-00020,mmmlu/mmmlu-de-de-00020,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,138.0,False,True,False,False,False
2077,mmmlu,mmmlu-en-us-00030,mmmlu/mmmlu-en-us-00030,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,139.0,False,True,False,False,False
2078,mmmlu,mmmlu-es-la-00040,mmmlu/mmmlu-es-la-00040,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,140.0,False,True,False,False,False
2079,mmmlu,mmmlu-fr-fr-00050,mmmlu/mmmlu-fr-fr-00050,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,141.0,False,True,False,False,False
2080,mmmlu,mmmlu-hi-in-00060,mmmlu/mmmlu-hi-in-00060,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,142.0,False,True,False,False,False
2081,mmmlu,mmmlu-hi-in-00065,mmmlu/mmmlu-hi-in-00065,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,143.0,False,True,False,False,False
2082,mmmlu,mmmlu-id-id-00070,mmmlu/mmmlu-id-id-00070,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,144.0,False,True,False,False,False
2083,mmmlu,mmmlu-it-it-00080,mmmlu/mmmlu-it-it-00080,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,145.0,False,True,False,False,False
2084,mmmlu,mmmlu-ko-kr-00100,mmmlu/mmmlu-ko-kr-00100,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,146.0,False,True,False,False,False
2085,mmmlu,mmmlu-pt-br-00110,mmmlu/mmmlu-pt-br-00110,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,147.0,False,True,False,False,False
2086,mmmlu,mmmlu-sw-ke-00130,mmmlu/mmmlu-sw-ke-00130,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,148.0,False,True,False,False,False
2087,mmmlu,mmmlu-yo-ng-00140,mmmlu/mmmlu-yo-ng-00140,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,149.0,False,True,False,False,False
2088,mmmlu,mmmlu-zh-cn-00120,mmmlu/mmmlu-zh-cn-00120,difficult,0.258,0.298,frontier,1.0,0.0,0.0,0.05333333333333334,16,0.0,0.0,0.0,,,,,,150.0,False,True,False,False,False
2089,omnimath,omnimath_2379,omnimath/omnimath_2379,base_representative;high_composite,0.6539230132450331,0.7139230132450332,medium,0.3125,1.0,0.3211920529801324,0.97,16,0.6875,0.6875,0.3998046397929869,-0.2018162774647414,0.3770895928486386,0.06881786193406292,1.0,103.0,20.0,True,False,False,False,True
2090,omnimath,omnimath_3346,omnimath/omnimath_3346,base_representative,0.6119412251655628,0.6719412251655628,medium,0.38749999999999996,0.9933774834437086,0.0695364238410596,1.0,16,0.6125,0.6125,0.4498263553861645,0.3515732114459014,0.376424023497271,0.02494324806167525,2.0,142.0,33.0,True,False,False,False,False
2091,omnimath,omnimath_4118,omnimath/omnimath_4118,unique_unpredictable;high_composite,0.7718203642384105,0.8118203642384105,medium,0.6375,0.6754966887417219,0.9370860927152318,0.945,16,0.3625,0.3625,0.3822221212855163,-0.2955401078395971,0.1704234469236939,0.34964973898346674,50.0,11.0,2.0,False,False,False,True,True
2092,omnimath,omnimath_4119,omnimath/omnimath_4119,high_composite,0.7810281456953643,0.7810281456953643,medium,0.6000000000000001,0.8675496688741722,0.7185430463576159,0.985,16,0.3999999999999999,0.3999999999999999,0.4242640687119285,0.243432330122413,0.23370449270003912,0.19391527765554262,21.0,44.0,1.0,False,False,False,False,True
2093,omnimath,omnimath_3792,omnimath/omnimath_3792,difficult;unique_unpredictable;high_composite,0.7002168874172185,0.7802168874172186,hard,0.825,0.46357615894039733,0.8708609271523179,0.76,16,0.175,0.175,0.3072051431861127,0.1470835965613877,0.10272445986241584,0.29523852139759055,82.0,21.0,8.0,False,True,False,True,True
2094,omnimath,omnimath_3836,omnimath/omnimath_3836,difficult;high_composite,0.7285869205298013,0.7685869205298014,hard,0.8,0.6622516556291391,0.6456953642384106,0.9025,16,0.2,0.2,0.3535533905932738,0.1460594411264234,0.16611157737003823,0.16095292146387896,52.0,55.0,5.0,False,True,False,False,True
2095,omnimath,omnimath_3898,omnimath/omnimath_3898,high_composite,0.7621564569536424,0.7621564569536424,medium,0.6625,0.7947019867549668,0.7185430463576159,0.925,16,0.3375,0.3375,0.3655047879303361,0.0971324996486292,0.2192486600415346,0.19391527765554262,32.0,43.0,3.0,False,False,False,False,True
2096,omnimath,omnimath_4155,omnimath/omnimath_4155,difficult;unique_unpredictable;high_composite,0.6665711920529801,0.7465711920529802,medium,0.7,0.4900662251655629,0.8211920529801324,0.765,16,0.3,0.3,0.3082207001484488,0.2513124183901987,0.11039964260941192,0.2543988649206742,78.0,28.0,13.0,False,True,False,True,True
2097,omnimath,omnimath_3957,omnimath/omnimath_3957,unique_unpredictable;high_composite,0.7046697019867549,0.744669701986755,medium,0.4125,0.8013245033112583,0.8013245033112583,0.805,16,0.5875,0.5875,0.3199120973017432,-0.0100885790723593,0.22066591127540244,0.22875723225227518,31.0,31.0,7.0,False,False,False,True,True
2098,omnimath,omnimath_463,omnimath/omnimath_463,high_composite,0.7374635761589404,0.7374635761589404,medium,0.5,0.847682119205298,0.7350993377483444,0.88,16,0.5,0.5,0.3464101615137754,0.3726781180338193,0.22696317416743955,0.19896430215833494,24.0,41.0,4.0,False,False,False,False,True
2099,omnimath,omnimath_3045,omnimath/omnimath_3045,high_composite,0.7263385761589405,0.7263385761589405,medium,0.4375,0.9470198675496688,0.5960264900662252,0.91,16,0.5625,0.5625,0.3550968177835448,0.1181575757800031,0.28649927693141186,0.15707076330260283,9.0,62.0,6.0,False,False,False,False,True
2100,omnimath,omnimath_20,omnimath/omnimath_20,difficult;unique_unpredictable;high_composite,0.6422640728476822,0.7222640728476822,hard,0.8625,0.31125827814569534,0.8807947019867549,0.65,16,0.1375,0.1375,0.2521780125229002,0.140782951740736,0.06827265812386316,0.2982042243650018,105.0,19.0,27.0,False,True,False,True,True
2101,omnimath,omnimath_2470,omnimath/omnimath_2470,unique_unpredictable;high_composite,0.6530074503311258,0.6930074503311259,medium,0.5125,0.39072847682119205,0.9735099337748344,0.965,16,0.4875,0.4875,0.3998046397929868,0.0565086898687215,0.08537950921688381,0.3993524886824745,93.0,5.0,22.0,False,False,False,True,True
2102,omnimath,omnimath_2659,omnimath/omnimath_2659,difficult;high_composite,0.6517756622516556,0.6917756622516557,hard,0.8125,0.5099337748344371,0.6456953642384106,0.725,16,0.1875,0.1875,0.2781074432660874,0.1740777322411087,0.11433552462414447,0.16095292146387896,75.0,54.0,23.0,False,True,False,False,True
2103,omnimath,omnimath_683,omnimath/omnimath_683,high_composite,0.6903153973509933,0.6903153973509933,medium,0.3374999999999999,0.9801324503311258,0.46357615894039733,0.98,16,0.6625000000000001,0.6625000000000001,0.410601692641421,0.039302103112854,0.3598822239484736,0.11339954023896315,4.0,82.0,9.0,False,False,False,False,True
2104,omnimath,omnimath_979,omnimath/omnimath_979,unique_unpredictable;high_composite,0.6485786423841059,0.6885786423841059,medium,0.3374999999999999,0.695364238410596,0.8543046357615894,0.715,16,0.6625000000000001,0.6625000000000001,0.2712816801776338,0.0594860025378474,0.18038243935516068,0.28609857673533223,47.0,23.0,24.0,False,False,False,True,True
2105,omnimath,omnimath_1390,omnimath/omnimath_1390,unique_unpredictable;high_composite,0.6481705298013245,0.6881705298013245,medium,0.575,0.45695364238410596,0.8079470198675497,0.95,16,0.425,0.425,0.3864906208435076,0.2839254877206673,0.10209238790691155,0.24565090933410305,83.0,30.0,25.0,False,False,False,True,True
2106,omnimath,omnimath_1181,omnimath/omnimath_1181,difficult;unique_unpredictable,0.6074006622516556,0.6874006622516556,hard,0.7875,0.2847682119205298,0.8609271523178808,0.6375,16,0.2125,0.2125,0.2496873044429772,0.2197439514213868,0.06273183232196763,0.29200767459521126,109.0,22.0,37.0,False,True,False,True,False
2107,omnimath,omnimath_1354,omnimath/omnimath_1354,high_composite,0.6870273178807946,0.6870273178807946,easy,0.2875,0.8807947019867549,0.6754966887417219,0.92,16,0.7125,0.7125,0.3603383826349893,-0.2060068086160947,0.24133564728914825,0.16642716245132827,19.0,50.0,10.0,False,False,False,False,True
2108,omnimath,omnimath_3320,omnimath/omnimath_3320,high_composite,0.6840620860927152,0.6840620860927152,easy,0.23750000000000004,0.8543046357615894,0.7417218543046358,0.935,16,0.7625,0.7625,0.3689088640843426,-0.1662257852784897,0.22814646715952608,0.2031064868534329,23.0,40.0,11.0,False,False,False,False,True
2109,omnimath,omnimath_3716,omnimath/omnimath_3716,unique_unpredictable;high_composite,0.6435894039735098,0.6835894039735099,medium,0.30000000000000004,0.6490066225165563,0.8377483443708609,0.88,16,0.7,0.7,0.3464101615137754,0.5217492976754584,0.16189514267662944,0.2705315431818517,54.0,25.0,26.0,False,False,False,True,True
2110,omnimath,omnimath_2172,omnimath/omnimath_2172,unique_unpredictable;high_composite,0.6398725165562913,0.6798725165562913,medium,0.375,0.5562913907284768,0.847682119205298,0.93,16,0.625,0.625,0.3665719574653795,-0.1232630989456198,0.12864565135538017,0.28446301175868016,68.0,24.0,28.0,False,False,False,True,True
2111,omnimath,omnimath_1901,omnimath/omnimath_1901,high_composite,0.6717698675496688,0.6717698675496688,medium,0.35,0.8940397350993378,0.5364238410596026,0.915,16,0.65,0.65,0.3570714214271425,0.0361551558048655,0.24475093839462495,0.137749260421551,17.0,71.0,12.0,False,False,False,False,True
2112,omnimath,omnimath_2252,omnimath/omnimath_2252,high_composite,0.6648319536423841,0.6648319536423841,easy,0.26249999999999996,0.9072847682119205,0.6556291390728477,0.785,16,0.7375,0.7375,0.3139964171770117,-0.2158532795706998,0.2529111222366985,0.1627071573443779,15.0,53.0,14.0,False,False,False,False,True
2113,omnimath,omnimath_1254,omnimath/omnimath_1254,high_composite,0.6593352649006622,0.6593352649006622,medium,0.3374999999999999,0.9735099337748344,0.3609271523178808,0.96,16,0.6625000000000001,0.6625000000000001,0.391910385164772,0.4364691876886362,0.305210271458901,0.07557961794839674,5.0,97.0,15.0,False,False,False,False,True
2114,omnimath,omnimath_4204,omnimath/omnimath_4204,high_composite,0.6593096026490065,0.6593096026490065,medium,0.575,0.6158940397350994,0.7019867549668874,0.83,16,0.425,0.425,0.3307189138830738,-0.1366259917974676,0.14510899992871845,0.18446828890179068,59.0,46.0,16.0,False,False,False,False,True
2115,omnimath,omnimath_146,omnimath/omnimath_146,high_composite,0.6582475165562913,0.6582475165562913,medium,0.5125,0.5298013245033113,0.7847682119205298,0.99,16,0.4875,0.4875,0.4357106264483343,0.1703703409218861,0.11945883382536904,0.21632189549450553,72.0,33.0,17.0,False,False,False,False,True
2116,omnimath,omnimath_4184,omnimath/omnimath_4184,high_composite,0.6575736754966887,0.6575736754966887,medium,0.3125,0.9337748344370861,0.4735099337748344,0.895,16,0.6875,0.6875,0.3533323506275642,0.2100918333323182,0.27578064412545245,0.11505222044628505,11.0,81.0,18.0,False,False,False,False,True
2117,omnimath,omnimath_3900,omnimath/omnimath_3900,high_composite,0.6571879139072848,0.6571879139072848,medium,0.36250000000000004,0.9205298013245033,0.4735099337748344,0.84,16,0.6375,0.6375,0.3333072906493345,0.0290498282450335,0.2704297699456744,0.11505222044628505,13.0,80.0,19.0,False,False,False,False,True
2118,omnimath,omnimath_295,omnimath/omnimath_295,unique_unpredictable,0.6166771523178808,0.6566771523178808,medium,0.44999999999999996,0.33112582781456956,0.9801324503311258,0.955,16,0.55,0.55,0.3905124837953327,-0.2975308911020514,0.07126465675391874,0.42759682229151386,102.0,4.0,32.0,False,False,False,True,False
2119,omnimath,omnimath_412,omnimath/omnimath_412,difficult;frontier_with_variance;unique_unpredictable,0.5350778145695364,0.6550778145695365,frontier,0.975,0.06622516556291391,0.9105960264900662,0.27,16,0.025,0.025,0.0661437827766147,0.0975900776864472,0.013955060649245482,0.31686994893602705,142.0,15.0,58.0,False,True,True,True,False
2120,omnimath,omnimath_188,omnimath/omnimath_188,high_composite,0.6533344370860926,0.6533344370860926,medium,0.35,0.8211920529801324,0.5496688741721855,0.94,16,0.65,0.65,0.3774917217635375,0.4445908258100944,0.22537521544867753,0.1390600182320919,28.0,69.0,21.0,False,False,False,False,True
2121,omnimath,omnimath_29,omnimath/omnimath_29,difficult;unique_unpredictable,0.561455298013245,0.6414552980132451,hard,0.9125,0.059602649006622516,0.9933774834437086,0.4275,16,0.0875,0.0875,0.140867845869808,-0.5727862215382887,0.013045662865606296,0.4475937677822506,143.0,2.0,47.0,False,True,False,True,False
2122,omnimath,omnimath_2428,omnimath/omnimath_2428,difficult;frontier_with_variance;unique_unpredictable,0.5213360927152317,0.6413360927152318,frontier,0.975,0.08609271523178808,0.8278145695364238,0.27,16,0.025,0.025,0.0661437827766147,0.0975900646227832,0.017927384855514157,0.2642327926180411,139.0,27.0,61.0,False,True,True,True,False
2123,omnimath,omnimath_4076,omnimath/omnimath_4076,high_composite,0.6221423841059603,0.6221423841059603,easy,0.20000000000000007,0.7284768211920529,0.7947019867549668,0.79,16,0.7999999999999999,0.7999999999999999,0.3162277660168379,0.3265987774621567,0.19265941864222774,0.21688660895816825,42.0,32.0,29.0,False,False,False,False,True
2124,omnimath,omnimath_129,omnimath/omnimath_129,unique_unpredictable,0.5819246688741722,0.6219246688741722,easy,0.23750000000000004,0.5496688741721855,0.9006622516556292,0.7,16,0.7625,0.7625,0.2666341125962693,-0.0363135999495123,0.1259927094775741,0.3113894756183535,69.0,16.0,41.0,False,False,False,True,False
2125,omnimath,omnimath_2048,omnimath/omnimath_2048,high_composite,0.6218294701986755,0.6218294701986755,medium,0.65,0.5231788079470199,0.5198675496688742,0.975,16,0.35,0.35,0.4031128874149274,0.224179435993258,0.11913882079227824,0.13563524089559897,73.0,73.0,30.0,False,False,False,False,True
2126,omnimath,omnimath_2187,omnimath/omnimath_2187,unique_unpredictable,0.5814884105960265,0.6214884105960266,medium,0.55,0.2119205298013245,0.9602649006622517,0.865,16,0.45,0.45,0.3427827300200522,-0.1129865435484964,0.04913257917612516,0.37938497222413503,120.0,7.0,42.0,False,False,False,True,False
2127,omnimath,omnimath_3555,omnimath/omnimath_3555,unique_unpredictable,0.5592119205298013,0.5992119205298013,medium,0.375,0.3443708609271523,0.890728476821192,0.815,16,0.625,0.625,0.3230711995830021,-0.2997004088907884,0.07269113353134068,0.299615161389334,100.0,17.0,48.0,False,False,False,True,False
2128,omnimath,omnimath_4402,omnimath/omnimath_4402,unique_unpredictable,0.5382011589403973,0.5782011589403974,easy,0.2875,0.3576158940397351,0.9536423841059603,0.685,16,0.7125,0.7125,0.2642796813983247,-0.2808849330681222,0.07350700355977845,0.3708057346727971,98.0,8.0,55.0,False,False,False,True,False
2129,omnimath,omnimath_39,omnimath/omnimath_39,unique_unpredictable,0.5376879139072848,0.5776879139072848,medium,0.48750000000000004,0.23178807947019867,0.8377483443708609,0.835,16,0.5125,0.5125,0.3314268395890713,0.3992644568258033,0.0555553806167506,0.2705315431818517,117.0,26.0,56.0,False,False,False,True,False
2130,omnimath,omnimath_592,omnimath/omnimath_592,unique_unpredictable,0.5373617549668874,0.5773617549668875,medium,0.30000000000000004,0.2980132450331126,0.890728476821192,0.9025,16,0.7,0.7,0.3535533905932738,-0.2190890343233997,0.06453002856467717,0.299615161389334,107.0,18.0,57.0,False,False,False,True,False
