column,observed_count,missing_count,missing_fraction,mean,std,median,q25,q75,min,max,transform,center,scale,negative_count,gt_one_count
aider-polyglot/polyglot_java_book-store,16,0,0.0,0.7125,0.3805834336909582,1.0,0.5,1.0,0.0,1.0,identity,1.0,0.5,0,0
aider-polyglot/polyglot_java_bottle-song,16,0,0.0,0.2875,0.307967124868873,0.2,0.0,0.4,0.0,1.0,identity,0.2,0.4,0,0
aider-polyglot/polyglot_java_bowling,16,0,0.0,0.125,0.2436698586202241,0.0,0.0,0.05,0.0,0.8,identity,0.0,0.05,0,0
aider-polyglot/polyglot_java_change,16,0,0.0,0.3375,0.4567206476611278,0.0,0.0,1.0,0.0,1.0,identity,0.0,1.0,0,0
aider-polyglot/polyglot_java_circular-buffer,16,0,0.0,0.375,0.40543186850567137,0.2,0.0,0.65,0.0,1.0,identity,0.2,0.65,0,0
aider-polyglot/polyglot_java_connect,16,0,0.0,0.30000000000000004,0.3674234614174767,0.0,0.0,0.65,0.0,1.0,identity,0.0,0.65,0,0
aider-polyglot/polyglot_java_custom-set,16,0,0.0,0.037500000000000006,0.1053268721647045,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.1053268721647045,0,0
aider-polyglot/polyglot_java_dominoes,16,0,0.0,0.35,0.39686269665968865,0.1,0.0,0.8,0.0,1.0,identity,0.1,0.8,0,0
aider-polyglot/polyglot_java_food-chain,16,0,0.0,0.375,0.3665719574653795,0.2,0.15000000000000002,0.65,0.0,1.0,identity,0.2,0.5,0,0
aider-polyglot/polyglot_java_forth,16,0,0.0,0.1125,0.2642796813983247,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.2642796813983247,0,0
aider-polyglot/polyglot_java_go-counting,16,0,0.0,0.375,0.4235268586524354,0.2,0.0,0.8500000000000001,0.0,1.0,identity,0.2,0.8500000000000001,0,0
aider-polyglot/polyglot_java_hangman,16,0,0.0,0.1375,0.2976470224947665,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.2976470224947665,0,0
aider-polyglot/polyglot_java_house,16,0,0.0,0.0375,0.14523687548277814,0.0,0.0,0.0,0.0,0.6,identity,0.0,0.14523687548277814,0,0
aider-polyglot/polyglot_java_kindergarten-garden,16,0,0.0,0.25,0.2783882181415011,0.1,0.0,0.45,0.0,0.8,identity,0.1,0.45,0,0
aider-polyglot/polyglot_java_ledger,16,0,0.0,0.7625,0.27585095613392385,0.8,0.6,1.0,0.0,1.0,identity,0.8,0.4,0,0
aider-polyglot/polyglot_java_mazy-mice,16,0,0.0,0.15,0.32787192621510003,0.0,0.0,0.05,0.0,1.0,identity,0.0,0.05,0,0
aider-polyglot/polyglot_java_ocr-numbers,16,0,0.0,0.15,0.33541019662496846,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.33541019662496846,0,0
aider-polyglot/polyglot_java_palindrome-products,16,0,0.0,0.1875,0.34255474015111803,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
aider-polyglot/polyglot_java_phone-number,16,0,0.0,0.175,0.3455068740271313,0.0,0.0,0.05,0.0,1.0,identity,0.0,0.05,0,0
aider-polyglot/polyglot_java_pig-latin,16,0,0.0,0.75,0.3968626966596886,1.0,0.55,1.0,0.0,1.0,identity,1.0,0.44999999999999996,0,0
aider-polyglot/polyglot_java_poker,16,0,0.0,0.75,0.3427827300200522,1.0,0.6,1.0,0.0,1.0,identity,1.0,0.4,0,0
aider-polyglot/polyglot_java_pov,16,0,0.0,0.5875,0.3966657913155608,0.8,0.2,1.0,0.0,1.0,identity,0.8,0.8,0,0
aider-polyglot/polyglot_java_protein-translation,16,0,0.0,0.225,0.39921798556678284,0.0,0.0,0.15,0.0,1.0,identity,0.0,0.15,0,0
aider-polyglot/polyglot_java_pythagorean-triplet,16,0,0.0,0.5625,0.4371427112511428,0.7,0.15000000000000002,1.0,0.0,1.0,identity,0.7,0.85,0,0
aider-polyglot/polyglot_java_queen-attack,16,0,0.0,0.2125,0.37728470681966425,0.0,0.0,0.15,0.0,1.0,identity,0.0,0.15,0,0
aider-polyglot/polyglot_java_rational-numbers,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
aider-polyglot/polyglot_java_react,16,0,0.0,0.8125,0.3199120973017432,1.0,0.75,1.0,0.0,1.0,identity,1.0,0.25,0,0
aider-polyglot/polyglot_java_resistor-color-trio,16,0,0.0,0.6,0.4301162633521313,0.8,0.15000000000000002,1.0,0.0,1.0,identity,0.8,0.85,0,0
aider-polyglot/polyglot_java_rest-api,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
aider-polyglot/polyglot_java_satellite,16,0,0.0,0.1875,0.3903123748998999,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.3903123748998999,0,0
aider-polyglot/polyglot_java_series,16,0,0.0,0.05,0.11180339887498951,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.11180339887498951,0,0
aider-polyglot/polyglot_java_sgf-parsing,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,identity,0.0,1.0,0,0
aider-polyglot/polyglot_java_simple-linked-list,16,0,0.0,0.6125,0.44982635538616456,1.0,0.15000000000000002,1.0,0.0,1.0,identity,1.0,0.85,0,0
aider-polyglot/polyglot_java_state-of-tic-tac-toe,16,0,0.0,0.0875,0.23418742493993994,0.0,0.0,0.0,0.0,0.8,identity,0.0,0.23418742493993994,0,0
aider-polyglot/polyglot_java_transpose,16,0,0.0,0.5875,0.46620140497428797,0.9,0.0,1.0,0.0,1.0,identity,0.9,1.0,0,0
aider-polyglot/polyglot_java_tree-building,16,0,0.0,0.825,0.26339134382131846,1.0,0.75,1.0,0.2,1.0,identity,1.0,0.25,0,0
aider-polyglot/polyglot_java_twelve-days,16,0,0.0,0.2625,0.4044672421840859,0.0,0.0,0.35000000000000003,0.0,1.0,identity,0.0,0.35000000000000003,0,0
aider-polyglot/polyglot_java_two-bucket,16,0,0.0,0.75,0.3427827300200522,1.0,0.55,1.0,0.0,1.0,identity,1.0,0.44999999999999996,0,0
aider-polyglot/polyglot_java_variable-length-quantity,16,0,0.0,0.2,0.38729833462074176,0.0,0.0,0.05,0.0,1.0,identity,0.0,0.05,0,0
aider-polyglot/polyglot_java_word-search,16,0,0.0,0.3625,0.45397549493337197,0.0,0.0,1.0,0.0,1.0,identity,0.0,1.0,0,0
aider-polyglot/polyglot_java_wordy,16,0,0.0,0.16249999999999998,0.2847696437473629,0.0,0.0,0.15,0.0,0.8,identity,0.0,0.15,0,0
aider-polyglot/polyglot_java_zebra-puzzle,16,0,0.0,0.8375,0.26663411259626923,1.0,0.75,1.0,0.2,1.0,identity,1.0,0.25,0,0
aider-polyglot/polyglot_java_zipper,16,0,0.0,0.1875,0.3903123748998999,0.0,0.0,0.0,0.0,1.0,identity,0.0,0.3903123748998999,0,0
aider-polyglot/polyglot_javascript_affine-cipher,16,0,0.0,0.825,0.29895651857753497,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_javascript_alphametics,16,0,0.0,0.6125,0.38385381331960217,0.7,0.35000000000000003,1.0,0.0,1.0,identity,0.7,0.6499999999999999,0,0
aider-polyglot/polyglot_javascript_beer-song,16,0,0.0,0.425,0.4465142774872938,0.3,0.0,1.0,0.0,1.0,identity,0.3,1.0,0,0
aider-polyglot/polyglot_javascript_binary,16,0,0.0,0.925,0.19843134832984427,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.19843134832984427,0,0
aider-polyglot/polyglot_javascript_book-store,16,0,0.0,0.9125,0.2117634293262177,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.2117634293262177,0,0
aider-polyglot/polyglot_javascript_bottle-song,16,0,0.0,0.5375000000000001,0.41060169264142105,0.6000000000000001,0.15000000000000002,1.0,0.0,1.0,identity,0.6000000000000001,0.85,0,0
aider-polyglot/polyglot_javascript_bowling,16,0,0.0,0.8625,0.26190408549696204,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_javascript_complex-numbers,16,0,0.0,0.925,0.19843134832984427,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.19843134832984427,0,0
aider-polyglot/polyglot_javascript_connect,16,0,0.0,0.575,0.4293891009329417,0.8,0.0,1.0,0.0,1.0,identity,0.8,1.0,0,0
aider-polyglot/polyglot_javascript_food-chain,16,0,0.0,0.42500000000000004,0.4235268586524354,0.30000000000000004,0.0,0.8,0.0,1.0,identity,0.30000000000000004,0.8,0,0
aider-polyglot/polyglot_javascript_forth,16,0,0.0,0.875,0.2817356917396161,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2817356917396161,0,0
aider-polyglot/polyglot_javascript_go-counting,16,0,0.0,0.35,0.4031128874149275,0.1,0.0,0.65,0.0,1.0,identity,0.1,0.65,0,0
aider-polyglot/polyglot_javascript_grade-school,16,0,0.0,0.625,0.3665719574653795,0.7,0.35000000000000003,1.0,0.0,1.0,identity,0.7,0.6499999999999999,0,0
aider-polyglot/polyglot_javascript_grep,16,0,0.0,0.6375,0.419635258289863,0.8,0.15000000000000002,1.0,0.0,1.0,identity,0.8,0.85,0,0
aider-polyglot/polyglot_javascript_house,16,0,0.0,0.23750000000000002,0.3689088640843426,0.0,0.0,0.6,0.0,1.0,identity,0.0,0.6,0,0
aider-polyglot/polyglot_javascript_killer-sudoku-helper,16,0,0.0,0.6875,0.3805834336909582,1.0,0.4,1.0,0.0,1.0,identity,1.0,0.6,0,0
aider-polyglot/polyglot_javascript_ledger,16,0,0.0,0.925,0.15612494995995993,1.0,0.95,1.0,0.4,1.0,identity,1.0,0.050000000000000044,0,0
aider-polyglot/polyglot_javascript_list-ops,16,0,0.0,0.8,0.33166247903554,1.0,0.75,1.0,0.0,1.0,identity,1.0,0.25,0,0
aider-polyglot/polyglot_javascript_meetup,16,0,0.0,0.625,0.39290584113754273,0.7,0.35000000000000003,1.0,0.0,1.0,identity,0.7,0.6499999999999999,0,0
aider-polyglot/polyglot_javascript_ocr-numbers,16,0,0.0,0.7999999999999999,0.291547594742265,1.0,0.6,1.0,0.2,1.0,identity,1.0,0.4,0,0
aider-polyglot/polyglot_javascript_palindrome-products,16,0,0.0,0.6875,0.4181432170919433,1.0,0.44999999999999996,1.0,0.0,1.0,identity,1.0,0.55,0,0
aider-polyglot/polyglot_javascript_parallel-letter-frequency,16,0,0.0,0.7625,0.3018174116912409,0.9,0.6,1.0,0.0,1.0,identity,0.9,0.4,0,0
aider-polyglot/polyglot_javascript_phone-number,16,0,0.0,0.8875,0.2735758578529911,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2735758578529911,0,0
aider-polyglot/polyglot_javascript_pig-latin,16,0,0.0,0.875,0.29895651857753497,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.29895651857753497,0,0
aider-polyglot/polyglot_javascript_poker,16,0,0.0,0.7875,0.24968730444297724,0.9,0.6,1.0,0.2,1.0,identity,0.9,0.4,0,0
aider-polyglot/polyglot_javascript_promises,16,0,0.0,0.9375,0.15360257159305635,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.15360257159305635,0,0
aider-polyglot/polyglot_javascript_queen-attack,16,0,0.0,0.6625000000000001,0.42260353760942415,1.0,0.2,1.0,0.0,1.0,identity,1.0,0.8,0,0
aider-polyglot/polyglot_javascript_rational-numbers,16,0,0.0,0.85,0.2958039891549808,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_javascript_react,16,0,0.0,0.9125,0.23418742493993994,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.23418742493993994,0,0
aider-polyglot/polyglot_javascript_rectangles,16,0,0.0,0.775,0.2904737509655563,0.9,0.6,1.0,0.0,1.0,identity,0.9,0.4,0,0
aider-polyglot/polyglot_javascript_resistor-color-trio,16,0,0.0,0.1375,0.2976470224947665,0.0,0.0,0.05,0.0,1.0,identity,0.0,0.05,0,0
aider-polyglot/polyglot_javascript_rest-api,16,0,0.0,0.7,0.4242640687119285,1.0,0.2,1.0,0.0,1.0,identity,1.0,0.8,0,0
aider-polyglot/polyglot_javascript_robot-name,16,0,0.0,0.9125,0.2117634293262177,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.2117634293262177,0,0
aider-polyglot/polyglot_javascript_say,16,0,0.0,0.85,0.3201562118716424,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3201562118716424,0,0
aider-polyglot/polyglot_javascript_scale-generator,16,0,0.0,0.775,0.3665719574653795,1.0,0.65,1.0,0.0,1.0,identity,1.0,0.35,0,0
aider-polyglot/polyglot_javascript_simple-linked-list,16,0,0.0,0.8875,0.2642796813983247,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.2642796813983247,0,0
aider-polyglot/polyglot_javascript_space-age,16,0,0.0,0.7375,0.36550478793033614,1.0,0.55,1.0,0.0,1.0,identity,1.0,0.44999999999999996,0,0
aider-polyglot/polyglot_javascript_state-of-tic-tac-toe,16,0,0.0,0.55,0.42720018726587655,0.7,0.15000000000000002,1.0,0.0,1.0,identity,0.7,0.85,0,0
aider-polyglot/polyglot_javascript_sum-of-multiples,16,0,0.0,0.6625,0.41664583281247397,0.9,0.30000000000000004,1.0,0.0,1.0,identity,0.9,0.7,0,0
aider-polyglot/polyglot_javascript_tournament,16,0,0.0,0.8,0.2738612787525831,0.9,0.8,1.0,0.2,1.0,identity,0.9,0.19999999999999996,0,0
aider-polyglot/polyglot_javascript_transpose,16,0,0.0,0.375,0.40543186850567137,0.2,0.0,0.65,0.0,1.0,identity,0.2,0.65,0,0
aider-polyglot/polyglot_javascript_triangle,16,0,0.0,0.9125,0.23418742493993994,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.23418742493993994,0,0
aider-polyglot/polyglot_javascript_twelve-days,16,0,0.0,0.15,0.2958039891549808,0.0,0.0,0.2,0.0,1.0,identity,0.0,0.2,0,0
aider-polyglot/polyglot_javascript_two-bucket,16,0,0.0,0.8125,0.33517719194479806,1.0,0.75,1.0,0.0,1.0,identity,1.0,0.25,0,0
aider-polyglot/polyglot_javascript_variable-length-quantity,16,0,0.0,0.8125,0.33517719194479806,1.0,0.75,1.0,0.0,1.0,identity,1.0,0.25,0,0
aider-polyglot/polyglot_javascript_word-search,16,0,0.0,0.8875,0.2642796813983247,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.2642796813983247,0,0
aider-polyglot/polyglot_javascript_wordy,16,0,0.0,0.875,0.29895651857753497,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.29895651857753497,0,0
aider-polyglot/polyglot_javascript_zebra-puzzle,16,0,0.0,0.7875,0.33517719194479806,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_javascript_zipper,16,0,0.0,0.875,0.29895651857753497,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.29895651857753497,0,0
aider-polyglot/polyglot_python_affine-cipher,16,0,0.0,0.8625,0.3295356581616017,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3295356581616017,0,0
aider-polyglot/polyglot_python_beer-song,16,0,0.0,0.5625,0.41363480269435743,0.7,0.2,1.0,0.0,1.0,identity,0.7,0.8,0,0
aider-polyglot/polyglot_python_book-store,16,0,0.0,0.3375,0.39191038516477206,0.2,0.0,0.5,0.0,1.0,identity,0.2,0.5,0,0
aider-polyglot/polyglot_python_bottle-song,16,0,0.0,0.6124999999999999,0.40291903653215494,0.7,0.2,1.0,0.0,1.0,identity,0.7,0.8,0,0
aider-polyglot/polyglot_python_bowling,16,0,0.0,0.7374999999999999,0.378937659780603,1.0,0.4,1.0,0.0,1.0,identity,1.0,0.6,0,0
aider-polyglot/polyglot_python_connect,16,0,0.0,0.5375,0.42260353760942415,0.7,0.0,1.0,0.0,1.0,identity,0.7,1.0,0,0
aider-polyglot/polyglot_python_dominoes,16,0,0.0,0.75,0.35000000000000003,1.0,0.55,1.0,0.0,1.0,identity,1.0,0.44999999999999996,0,0
aider-polyglot/polyglot_python_dot-dsl,16,0,0.0,0.275,0.40543186850567137,0.0,0.0,0.5,0.0,1.0,identity,0.0,0.5,0,0
aider-polyglot/polyglot_python_food-chain,16,0,0.0,0.5875,0.4270172713134681,0.8,0.0,1.0,0.0,1.0,identity,0.8,1.0,0,0
aider-polyglot/polyglot_python_forth,16,0,0.0,0.3875,0.4151430476353904,0.2,0.0,0.8,0.0,1.0,identity,0.2,0.8,0,0
aider-polyglot/polyglot_python_go-counting,16,0,0.0,0.1125,0.2117634293262177,0.0,0.0,0.05,0.0,0.6,identity,0.0,0.05,0,0
aider-polyglot/polyglot_python_grade-school,16,0,0.0,0.5,0.4472135954999579,0.5,0.0,1.0,0.0,1.0,identity,0.5,1.0,0,0
aider-polyglot/polyglot_python_grep,16,0,0.0,0.5,0.458257569495584,0.4,0.0,1.0,0.0,1.0,identity,0.4,1.0,0,0
aider-polyglot/polyglot_python_hangman,16,0,0.0,0.5625,0.4539754949333719,0.8,0.0,1.0,0.0,1.0,identity,0.8,1.0,0,0
aider-polyglot/polyglot_python_list-ops,16,0,0.0,0.175,0.3072051431861127,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
aider-polyglot/polyglot_python_paasio,16,0,0.0,0.05,0.1118033988749895,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.1118033988749895,0,0
aider-polyglot/polyglot_python_phone-number,16,0,0.0,0.325,0.39921798556678284,0.1,0.0,0.65,0.0,1.0,identity,0.1,0.65,0,0
aider-polyglot/polyglot_python_pig-latin,16,0,0.0,0.85,0.27838821814150105,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_python_poker,16,0,0.0,0.625,0.35266839949164713,0.7,0.35000000000000003,1.0,0.0,1.0,identity,0.7,0.6499999999999999,0,0
aider-polyglot/polyglot_python_pov,16,0,0.0,0.475,0.41758232721225164,0.4,0.0,0.8500000000000001,0.0,1.0,identity,0.4,0.8500000000000001,0,0
aider-polyglot/polyglot_python_proverb,16,0,0.0,0.3875,0.4768057780690163,0.0,0.0,1.0,0.0,1.0,identity,0.0,1.0,0,0
aider-polyglot/polyglot_python_react,16,0,0.0,0.4125,0.4090767042988393,0.4,0.0,0.8,0.0,1.0,identity,0.4,0.8,0,0
aider-polyglot/polyglot_python_rest-api,16,0,0.0,0.4875,0.4897384506039933,0.4,0.0,1.0,0.0,1.0,identity,0.4,1.0,0,0
aider-polyglot/polyglot_python_robot-name,16,0,0.0,0.675,0.4054318685056714,0.8,0.44999999999999996,1.0,0.0,1.0,identity,0.8,0.55,0,0
aider-polyglot/polyglot_python_scale-generator,16,0,0.0,0.7625,0.3950870157319777,1.0,0.7000000000000001,1.0,0.0,1.0,identity,1.0,0.29999999999999993,0,0
aider-polyglot/polyglot_python_sgf-parsing,16,0,0.0,0.6625000000000001,0.3443744328488978,0.8,0.6,0.8500000000000001,0.0,1.0,identity,0.8,0.2500000000000001,0,0
aider-polyglot/polyglot_python_simple-linked-list,16,0,0.0,0.5375,0.4621620386834038,0.7,0.0,1.0,0.0,1.0,identity,0.7,1.0,0,0
aider-polyglot/polyglot_python_transpose,16,0,0.0,0.5375000000000001,0.45121364119450114,0.6000000000000001,0.0,1.0,0.0,1.0,identity,0.6000000000000001,1.0,0,0
aider-polyglot/polyglot_python_tree-building,16,0,0.0,0.05,0.11180339887498951,0.0,0.0,0.0,0.0,0.4,identity,0.0,0.11180339887498951,0,0
aider-polyglot/polyglot_python_two-bucket,16,0,0.0,0.6625,0.39823830805184973,0.9,0.2,1.0,0.0,1.0,identity,0.9,0.8,0,0
aider-polyglot/polyglot_python_variable-length-quantity,16,0,0.0,0.775,0.39290584113754273,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_python_wordy,16,0,0.0,0.325,0.4235268586524354,0.0,0.0,0.7,0.0,1.0,identity,0.0,0.7,0,0
aider-polyglot/polyglot_python_zebra-puzzle,16,0,0.0,0.8625,0.2976470224947665,1.0,0.95,1.0,0.0,1.0,identity,1.0,0.050000000000000044,0,0
aider-polyglot/polyglot_python_zipper,16,0,0.0,0.7,0.412310562561766,1.0,0.35000000000000003,1.0,0.0,1.0,identity,1.0,0.6499999999999999,0,0
aider-polyglot/polyglot_rust_accumulate,16,0,0.0,0.4625,0.45672064766112774,0.2,0.0,1.0,0.0,1.0,identity,0.2,1.0,0,0
aider-polyglot/polyglot_rust_acronym,16,0,0.0,0.925,0.1984313483298443,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.1984313483298443,0,0
aider-polyglot/polyglot_rust_alphametics,16,0,0.0,0.65,0.3968626966596886,0.8,0.35000000000000003,1.0,0.0,1.0,identity,0.8,0.6499999999999999,0,0
aider-polyglot/polyglot_rust_book-store,16,0,0.0,0.8624999999999999,0.23150323971815168,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_rust_bowling,16,0,0.0,0.8375,0.34798527267687634,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.34798527267687634,0,0
aider-polyglot/polyglot_rust_decimal,16,0,0.0,0.7375,0.3443744328488978,1.0,0.55,1.0,0.0,1.0,identity,1.0,0.44999999999999996,0,0
aider-polyglot/polyglot_rust_dot-dsl,16,0,0.0,0.36250000000000004,0.4075460096725277,0.2,0.0,0.8,0.0,1.0,identity,0.2,0.8,0,0
aider-polyglot/polyglot_rust_doubly-linked-list,16,0,0.0,0.5375,0.40446724218408586,0.6,0.15000000000000002,1.0,0.0,1.0,identity,0.6,0.85,0,0
aider-polyglot/polyglot_rust_fizzy,16,0,0.0,0.35,0.3968626966596886,0.2,0.0,0.65,0.0,1.0,identity,0.2,0.65,0,0
aider-polyglot/polyglot_rust_forth,16,0,0.0,0.7375,0.3059309562630104,0.9,0.55,1.0,0.0,1.0,identity,0.9,0.44999999999999996,0,0
aider-polyglot/polyglot_rust_gigasecond,16,0,0.0,0.925,0.19843134832984427,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.19843134832984427,0,0
aider-polyglot/polyglot_rust_grade-school,16,0,0.0,0.8625,0.3295356581616017,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3295356581616017,0,0
aider-polyglot/polyglot_rust_grep,16,0,0.0,0.8875,0.299739470207045,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.299739470207045,0,0
aider-polyglot/polyglot_rust_luhn-from,16,0,0.0,0.825,0.33071891388307384,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_rust_macros,16,0,0.0,0.775,0.39290584113754273,1.0,0.8,1.0,0.0,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_rust_nucleotide-codons,16,0,0.0,0.8999999999999999,0.18708286933869708,1.0,0.95,1.0,0.4,1.0,identity,1.0,0.050000000000000044,0,0
aider-polyglot/polyglot_rust_ocr-numbers,16,0,0.0,0.8375,0.33330729064933456,1.0,0.95,1.0,0.0,1.0,identity,1.0,0.050000000000000044,0,0
aider-polyglot/polyglot_rust_parallel-letter-frequency,16,0,0.0,0.9125,0.24462982238476158,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.24462982238476158,0,0
aider-polyglot/polyglot_rust_pig-latin,16,0,0.0,0.9125,0.15761900266148116,1.0,0.8,1.0,0.4,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_rust_poker,16,0,0.0,0.8999999999999999,0.2345207879911715,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.2345207879911715,0,0
aider-polyglot/polyglot_rust_react,16,0,0.0,0.075,0.1713913650100261,0.0,0.0,0.0,0.0,0.6,identity,0.0,0.1713913650100261,0,0
aider-polyglot/polyglot_rust_robot-name,16,0,0.0,0.8875,0.299739470207045,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.299739470207045,0,0
aider-polyglot/polyglot_rust_say,16,0,0.0,0.9125,0.23418742493993994,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.23418742493993994,0,0
aider-polyglot/polyglot_rust_scale-generator,16,0,0.0,0.25,0.37749172176353746,0.0,0.0,0.25,0.0,1.0,identity,0.0,0.25,0,0
aider-polyglot/polyglot_rust_simple-cipher,16,0,0.0,0.8875,0.2735758578529911,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.2735758578529911,0,0
aider-polyglot/polyglot_rust_two-bucket,16,0,0.0,0.8875,0.2642796813983247,1.0,1.0,1.0,0.2,1.0,identity,1.0,0.2642796813983247,0,0
aider-polyglot/polyglot_rust_variable-length-quantity,16,0,0.0,0.9375,0.15360257159305635,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.15360257159305635,0,0
aider-polyglot/polyglot_rust_word-count,16,0,0.0,0.8875,0.21176342932621772,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
aider-polyglot/polyglot_rust_wordy,16,0,0.0,0.8625,0.3295356581616017,1.0,1.0,1.0,0.0,1.0,identity,1.0,0.3295356581616017,0,0
aider-polyglot/polyglot_rust_xorcism,16,0,0.0,0.6125,0.4090767042988393,0.8,0.15000000000000002,1.0,0.0,1.0,identity,0.8,0.85,0,0
aime/aime_60,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
aime/aime_61,16,0,0.0,0.8458333125,0.23771924200796166,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
aime/aime_62,16,0,0.0,0.825,0.2537222891273055,1.0,0.6,1.0,0.2,1.0,identity,1.0,0.4,0,0
aime/aime_63,16,0,0.0,0.625,0.3230711995830021,0.6,0.4,1.0,0.0,1.0,identity,0.6,0.6,0,0
aime/aime_64,16,0,0.0,0.9541666875,0.09921561379561103,1.0,1.0,1.0,0.666667,1.0,identity,1.0,0.09921561379561103,0,0
aime/aime_65,16,0,0.0,0.825,0.3072051431861127,1.0,0.75,1.0,0.0,1.0,identity,1.0,0.25,0,0
aime/aime_66,16,0,0.0,0.925,0.15612494995995993,1.0,0.95,1.0,0.4,1.0,identity,1.0,0.050000000000000044,0,0
aime/aime_67,16,0,0.0,0.95,0.11180339887498948,1.0,1.0,1.0,0.6,1.0,identity,1.0,0.11180339887498948,0,0
aime/aime_68,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
aime/aime_69,16,0,0.0,0.9458333125,0.16535953410928517,1.0,1.0,1.0,0.333333,1.0,identity,1.0,0.16535953410928517,0,0
aime/aime_70,16,0,0.0,0.9375,0.16909686573085855,1.0,1.0,1.0,0.4,1.0,identity,1.0,0.16909686573085855,0,0
aime/aime_71,16,0,0.0,0.8333333125,0.2645751704777677,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
aime/aime_72,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,identity,1.0,1.0,0,0
aime/aime_73,16,0,0.0,0.7250000000000001,0.3665719574653795,1.0,0.55,1.0,0.0,1.0,identity,1.0,0.44999999999999996,0,0
aime/aime_74,16,0,0.0,0.9083333125,0.18540502678821802,1.0,0.95,1.0,0.333333,1.0,identity,1.0,0.050000000000000044,0,0
aime/aime_75,16,0,0.0,0.9875,0.0484122918275927,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.0484122918275927,0,0
aime/aime_76,16,0,0.0,0.88125,0.22141236979897938,1.0,0.8,1.0,0.2,1.0,identity,1.0,0.19999999999999996,0,0
aime/aime_77,16,0,0.0,0.975,0.06614378277661474,1.0,1.0,1.0,0.8,1.0,identity,1.0,0.06614378277661474,0,0
